Stfartro_Id;Ημερομηνία;Παραστατικό;Αριθμός;Κωδικός Είδους;Περιγραφή είδους
144.394.117,00;27/5/2019;62Π_Β;435,00;057.07.38.136;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΜΑΚΕΔΟΝΙΑ 54Θ.
144.394.117,00;27/5/2019;62Π_Β;435,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
144.394.117,00;27/5/2019;62Π_Β;435,00;057.07.34.435;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΟΞΑΝΑ 54Θ.
144.394.117,00;27/5/2019;62Π_Β;435,00;057.07.34.774;ΣΠΟΡ/ΤΟ ΑΓΓΟΥΡΙ ΙΜΑΝΟΛ 77 Θ.
144.394.118,00;27/5/2019;62Π_Β;436,00;057.07.34.435;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΟΞΑΝΑ 54Θ.
144.394.118,00;27/5/2019;62Π_Β;436,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
144.394.119,00;27/5/2019;62Π_Β;437,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
144.394.120,00;27/5/2019;62Π_Β;438,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
144.394.121,00;27/5/2019;62Π_Β;439,00;006.01.01.028;ΣΕΛΕΚΤ 12EC 1  ΛΙΤΡΟΥ
140.384.258,00;28/5/2019;41Π_ΕΣ;52,00;001.01.01.015;ΦΟΥΖΙΛΕΙΤ 12,5EC 5 ΛΙΤΡΩΝ
140.384.259,00;28/5/2019;41Π_ΕΣ;52,00;001.01.01.015;ΦΟΥΖΙΛΕΙΤ 12,5EC 5 ΛΙΤΡΩΝ
140.384.258,00;28/5/2019;41Π_ΕΣ;52,00;028.05.57.006;ΒΙΠ 1 (45-0-0) 8 ΚΙΛΩΝ
140.384.259,00;28/5/2019;41Π_ΕΣ;52,00;028.05.57.006;ΒΙΠ 1 (45-0-0) 8 ΚΙΛΩΝ
140.384.258,00;28/5/2019;41Π_ΕΣ;52,00;001.01.03.024;ΤΟΠΑΣ 10EC 100 Κ.ΕΚ.
140.384.259,00;28/5/2019;41Π_ΕΣ;52,00;001.01.03.024;ΤΟΠΑΣ 10EC 100 Κ.ΕΚ.
140.384.258,00;28/5/2019;41Π_ΕΣ;52,00;028.05.57.010;ΒΙΠ 60 (20-20-20) 2 ΚΙΛΩΝ
140.384.259,00;28/5/2019;41Π_ΕΣ;52,00;028.05.57.010;ΒΙΠ 60 (20-20-20) 2 ΚΙΛΩΝ
148.384.265,00;28/5/2019;41Π_ΕΣΑ;50,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
148.384.266,00;28/5/2019;41Π_ΕΣΑ;50,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
148.384.267,00;28/5/2019;41Π_ΕΣΑ;51,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
148.384.268,00;28/5/2019;41Π_ΕΣΑ;51,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
144.394.126,00;28/5/2019;41Π_ΕΣΒ;10,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
144.394.127,00;28/5/2019;41Π_ΕΣΒ;10,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
144.394.126,00;28/5/2019;41Π_ΕΣΒ;10,00;026.02.21.028;ΒΑΜ/ΡΟΣ ΝΤΕΛ.332  200.000 ΣΠ.
144.394.127,00;28/5/2019;41Π_ΕΣΒ;10,00;026.02.21.028;ΒΑΜ/ΡΟΣ ΝΤΕΛ.332  200.000 ΣΠ.
144.394.126,00;28/5/2019;41Π_ΕΣΒ;10,00;026.02.21.030;ΒΑΜ/ΡΟΣ ΝΤΕΛ.396  200.000 ΣΠ.
144.394.127,00;28/5/2019;41Π_ΕΣΒ;10,00;026.02.21.030;ΒΑΜ/ΡΟΣ ΝΤΕΛ.396  200.000 ΣΠ.
144.394.126,00;28/5/2019;41Π_ΕΣΒ;10,00;026.02.21.025;ΒΑΜ/ΡΟΣ ΝΤΕΛ.401 200.000 ΣΠ.
144.394.126,00;28/5/2019;41Π_ΕΣΒ;10,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
144.394.127,00;28/5/2019;41Π_ΕΣΒ;10,00;026.02.21.025;ΒΑΜ/ΡΟΣ ΝΤΕΛ.401 200.000 ΣΠ.
144.394.127,00;28/5/2019;41Π_ΕΣΒ;10,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
144.394.126,00;28/5/2019;41Π_ΕΣΒ;10,00;035.02.21.009;ΒΑΜ/ΡΟΣ ST 474 20 ΚΙΛΩΝ
144.394.127,00;28/5/2019;41Π_ΕΣΒ;10,00;035.02.21.009;ΒΑΜ/ΡΟΣ ST 474 20 ΚΙΛΩΝ
140.384.255,00;28/5/2019;62Π;248,00;003.02.21.017;ΒΑΜ/ΡΟΣ PRG 9706 ΒΑΣΙΚΟ 20 ΚΙΛΩΝ
140.384.257,00;28/5/2019;62Π;249,00;001.01.01.015;ΦΟΥΖΙΛΕΙΤ 12,5EC 5 ΛΙΤΡΩΝ
140.384.260,00;28/5/2019;62Π;250,00;066.01.01.023;ΚΡΕΝΤΙΤ 36SL 20 ΛΙΤΡΩΝ
140.384.260,00;28/5/2019;62Π;250,00;003.01.05.009;ΣΑΝ ΟΙΛ 7Ε 99,1EC 1 ΛΙΤΡΟΥ
140.384.261,00;28/5/2019;62Π;251,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
140.384.261,00;28/5/2019;62Π;251,00;066.01.01.003;ΚΛΙΝΙΚ 36SL 10 ΛΙΤΡΩΝ
140.384.261,00;28/5/2019;62Π;251,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
148.384.259,00;28/5/2019;62Π_Α;365,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
148.384.260,00;28/5/2019;62Π_Α;366,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
148.384.263,00;28/5/2019;62Π_Α;367,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
148.384.264,00;28/5/2019;62Π_Α;368,00;008.04.51.010;ΕΝΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
148.384.269,00;28/5/2019;62Π_Α;369,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
148.384.270,00;28/5/2019;62Π_Α;370,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
148.384.275,00;28/5/2019;62Π_Α;371,00;028.05.57.006;ΒΙΠ 1 (45-0-0) 8 ΚΙΛΩΝ
148.384.275,00;28/5/2019;62Π_Α;371,00;028.05.57.003;ΚΛΕΒΕΡ ΚΛΑΜΠ 1 ΚΙΛΟΥ
148.384.276,00;28/5/2019;62Π_Α;372,00;001.01.02.002;ΑΚΤΑΡΑ 25WG 40 ΓΡ.
148.384.276,00;28/5/2019;62Π_Α;372,00;002.01.03.008;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 50 ΓΡ.
148.384.277,00;28/5/2019;62Π_Α;373,00;001.01.02.002;ΑΚΤΑΡΑ 25WG 40 ΓΡ.
148.384.278,00;28/5/2019;62Π_Α;374,00;001.01.02.002;ΑΚΤΑΡΑ 25WG 40 ΓΡ.
148.384.278,00;28/5/2019;62Π_Α;374,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
148.384.279,00;28/5/2019;62Π_Α;375,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
144.394.122,00;28/5/2019;62Π_Β;440,00;057.07.38.136;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΜΑΚΕΔΟΝΙΑ 54Θ.
144.394.122,00;28/5/2019;62Π_Β;440,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
144.394.122,00;28/5/2019;62Π_Β;440,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
144.394.122,00;28/5/2019;62Π_Β;440,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
144.394.122,00;28/5/2019;62Π_Β;440,00;057.07.34.435;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΟΞΑΝΑ 54Θ.
144.394.123,00;28/5/2019;62Π_Β;441,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
144.394.124,00;28/5/2019;62Π_Β;442,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
144.394.125,00;28/5/2019;62Π_Β;443,00;066.01.02.007;ΝΟΥΠΡΙΝΤ 200SL 250 Κ.ΕΚ.
144.394.128,00;28/5/2019;62Π_Β;444,00;006.01.02.034;ΣΑΙΠΕΡΚΙΛ ΜΑΞ 50 EC 200 Κ.ΕΚ.
144.394.131,00;28/5/2019;62Π_Β;445,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
144.394.132,00;28/5/2019;62Π_Β;446,00;006.01.01.028;ΣΕΛΕΚΤ 12EC 1  ΛΙΤΡΟΥ
144.394.132,00;28/5/2019;62Π_Β;446,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
144.394.133,00;28/5/2019;62Π_Β;447,00;066.01.01.023;ΚΡΕΝΤΙΤ 36SL 20 ΛΙΤΡΩΝ
144.394.133,00;28/5/2019;62Π_Β;447,00;076.01.01.002;ΣΤΕΙΠΛ SL 200 Κ.ΕΚ.
148.384.262,00;28/5/2019;66Π_A;7,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
144.394.130,00;28/5/2019;66Π_Β;7,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
140.384.264,00;29/5/2019;41Π_ΕΣ;53,00;001.01.01.015;ΦΟΥΖΙΛΕΙΤ 12,5EC 5 ΛΙΤΡΩΝ
140.384.266,00;29/5/2019;41Π_ΕΣ;53,00;001.01.01.015;ΦΟΥΖΙΛΕΙΤ 12,5EC 5 ΛΙΤΡΩΝ
140.384.264,00;29/5/2019;41Π_ΕΣ;53,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
140.384.266,00;29/5/2019;41Π_ΕΣ;53,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
140.384.264,00;29/5/2019;41Π_ΕΣ;53,00;003.01.01.057;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 5 ΛΙΤΡΩΝ
140.384.266,00;29/5/2019;41Π_ΕΣ;53,00;003.01.01.057;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 5 ΛΙΤΡΩΝ
140.384.264,00;29/5/2019;41Π_ΕΣ;53,00;006.01.02.034;ΣΑΙΠΕΡΚΙΛ ΜΑΞ 50 EC 200 Κ.ΕΚ.
140.384.264,00;29/5/2019;41Π_ΕΣ;53,00;076.01.01.002;ΣΤΕΙΠΛ SL 200 Κ.ΕΚ.
140.384.266,00;29/5/2019;41Π_ΕΣ;53,00;006.01.02.034;ΣΑΙΠΕΡΚΙΛ ΜΑΞ 50 EC 200 Κ.ΕΚ.
140.384.266,00;29/5/2019;41Π_ΕΣ;53,00;076.01.01.002;ΣΤΕΙΠΛ SL 200 Κ.ΕΚ.
140.384.264,00;29/5/2019;41Π_ΕΣ;53,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
140.384.266,00;29/5/2019;41Π_ΕΣ;53,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
140.384.264,00;29/5/2019;41Π_ΕΣ;53,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
140.384.266,00;29/5/2019;41Π_ΕΣ;53,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
140.384.266,00;29/5/2019;41Π_ΕΣ;53,00;003.01.01.056;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 15 ΛΙΤΡΩΝ
140.384.264,00;29/5/2019;41Π_ΕΣ;53,00;003.01.01.056;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 15 ΛΙΤΡΩΝ
140.384.265,00;29/5/2019;62Π;252,00;001.01.02.008;ΑΚΤΕΛΛΙΚ 50EC 500 Κ.ΕΚ.
140.384.267,00;29/5/2019;62Π;253,00;066.01.02.011;ΝΟΥΠΡΙΝΤ 200SL 1ΛΙΤ.
140.384.269,00;29/5/2019;62Π;254,00;001.01.03.024;ΤΟΠΑΣ 10EC 100 Κ.ΕΚ.
140.384.269,00;29/5/2019;62Π;254,00;057.07.36.008;ΕΛΑΙΟΔΕΝΔΡΟ ΑΜΦΙΣΣΗΣ
140.384.269,00;29/5/2019;62Π;254,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
140.384.270,00;29/5/2019;62Π;255,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
148.384.280,00;29/5/2019;62Π_Α;376,00;031.03.54.002;ΛΙΠ.ΝΙΤΡΙΚΟ ΑΣΒΕΣΤΙΟ ΚΡΥΣΤΑΛΛΙΚΟ 25 ΚΙΛΩΝ
148.384.280,00;29/5/2019;62Π_Α;376,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
144.394.135,00;29/5/2019;62Π_Β;448,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
144.394.137,00;29/5/2019;62Π_Β;449,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
144.394.138,00;29/5/2019;62Π_Β;450,00;076.01.01.002;ΣΤΕΙΠΛ SL 200 Κ.ΕΚ.
144.394.139,00;29/5/2019;62Π_Β;451,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
144.394.140,00;29/5/2019;62Π_Β;452,00;007.01.04.002;ΑΜΠΑΜΕΚΤΙΝ 1,8 EC 10 K.EK.
144.394.143,00;29/5/2019;62Π_Β;453,00;078.02.21.004;ΒΑΜ/ΡΟΣ ΕΒΙΤΑ R1 20 ΚΙΛΩΝ
144.394.146,00;29/5/2019;62Π_Β;454,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
144.394.149,00;29/5/2019;62Π_Β;455,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
144.394.150,00;29/5/2019;62Π_Β;456,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
144.394.150,00;29/5/2019;62Π_Β;456,00;001.01.03.042;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 25 ΓΡ.
144.394.150,00;29/5/2019;62Π_Β;456,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
144.394.150,00;29/5/2019;62Π_Β;456,00;057.07.34.146;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΠΟΤΟΜΑΚ 77Θ.
144.394.150,00;29/5/2019;62Π_Β;456,00;057.07.34.435;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΟΞΑΝΑ 54Θ.
144.394.150,00;29/5/2019;62Π_Β;456,00;001.01.03.024;ΤΟΠΑΣ 10EC 100 Κ.ΕΚ.
144.394.151,00;29/5/2019;62Π_Β;457,00;012.01.01.017;ΝΙΚΟΓΚΑΝ 4 OD 1 ΛΙΤΡΟΥ
144.394.154,00;29/5/2019;62Π_Β;458,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
144.394.155,00;29/5/2019;62Π_Β;459,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
144.394.155,00;29/5/2019;62Π_Β;459,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
144.394.156,00;29/5/2019;62Π_Β;460,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
144.394.156,00;29/5/2019;62Π_Β;460,00;012.01.02.006;ΠΥΡΙΝΕΞ 5G 1 ΚΙΛΟΥ
144.394.156,00;29/5/2019;62Π_Β;460,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
144.394.156,00;29/5/2019;62Π_Β;460,00;057.07.34.435;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΟΞΑΝΑ 54Θ.
144.394.157,00;29/5/2019;62Π_Β;461,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
144.394.142,00;29/5/2019;66Π_Β;8,00;078.02.21.004;ΒΑΜ/ΡΟΣ ΕΒΙΤΑ R1 20 ΚΙΛΩΝ
144.394.145,00;29/5/2019;66Π_Β;9,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
144.394.148,00;29/5/2019;66Π_Β;10,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
144.394.152,00;29/5/2019;71Π_Β;22,00;002.01.01.060;ΜΠΙΑΘΛΟΝ ΣΟΥΠΕΡ 100 ΓΡ.
148.384.283,00;30/5/2019;62Π_Α;377,00;008.04.51.010;ΕΝΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
148.384.284,00;30/5/2019;62Π_Α;378,00;001.01.03.047;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 1ΚΙΛΟΥ
148.384.284,00;30/5/2019;62Π_Α;378,00;028.05.57.010;ΒΙΠ 60 (20-20-20) 2 ΚΙΛΩΝ
148.384.285,00;30/5/2019;62Π_Α;379,00;001.01.02.002;ΑΚΤΑΡΑ 25WG 40 ΓΡ.
144.394.158,00;30/5/2019;62Π_Β;462,00;066.01.01.036;ΤΑΡΓΚΑ 5EC 5 ΛΙΤΡΩΝ
144.394.160,00;30/5/2019;62Π_Β;463,00;066.01.01.023;ΚΡΕΝΤΙΤ 36SL 20 ΛΙΤΡΩΝ
144.394.161,00;30/5/2019;62Π_Β;464,00;012.01.01.015;ΜΙΣΤΡΑΛ 70WG 500 γρ.
144.394.161,00;30/5/2019;62Π_Β;464,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
144.394.162,00;30/5/2019;62Π_Β;465,00;076.01.01.002;ΣΤΕΙΠΛ SL 200 Κ.ΕΚ.
144.394.163,00;30/5/2019;62Π_Β;466,00;001.01.03.023;ΘΕΙΟΒΙΤ 80WG 1 ΚΙΛΟΥ
144.394.163,00;30/5/2019;62Π_Β;466,00;057.07.38.136;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΜΑΚΕΔΟΝΙΑ 54Θ.
144.394.163,00;30/5/2019;62Π_Β;466,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
144.394.163,00;30/5/2019;62Π_Β;466,00;012.01.02.006;ΠΥΡΙΝΕΞ 5G 1 ΚΙΛΟΥ
144.394.163,00;30/5/2019;62Π_Β;466,00;057.07.34.435;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΟΞΑΝΑ 54Θ.
144.394.159,00;30/5/2019;71Π_Β;23,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
144.394.159,00;30/5/2019;71Π_Β;23,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
140.384.273,00;31/5/2019;62Π;257,00;066.01.03.005;ΚΟΥΠΡΟΞΑΤ 19SC 3 ΛΙΤΡΩΝ
140.384.273,00;31/5/2019;62Π;257,00;007.01.02.013;ΠΟΛΕΣΙ 2,5 ΕC 100Κ.ΕΚ.
140.384.273,00;31/5/2019;62Π;257,00;001.01.02.001;ΑΚΤΑΡΑ 25WG 4 ΓΡ.
140.384.273,00;31/5/2019;62Π;257,00;001.01.03.012;ΚΟΥΑΝΤΡΙΣ 25SC 100 Κ.ΕΚ.
140.384.274,00;31/5/2019;62Π;258,00;057.07.36.024;ΕΛΑΙΟΔΕΝΔΡΟ ΠΕΤΡΟΕΛΙΑΣ
140.384.274,00;31/5/2019;62Π;258,00;001.01.03.013;ΚΟΥΑΝΤΡΙΣ 25SC 375 Κ.ΕΚ.
140.384.275,00;31/5/2019;62Π;259,00;066.01.01.003;ΚΛΙΝΙΚ 36SL 10 ΛΙΤΡΩΝ
148.384.286,00;31/5/2019;62Π_Α;380,00;001.01.02.002;ΑΚΤΑΡΑ 25WG 40 ΓΡ.
148.384.286,00;31/5/2019;62Π_Α;380,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
148.384.286,00;31/5/2019;62Π_Α;380,00;006.01.02.016;ΑΤΖΙΤΑ WG 100 ΓΡ.
148.384.289,00;31/5/2019;62Π_Α;381,00;001.01.03.013;ΚΟΥΑΝΤΡΙΣ 25SC 375 Κ.ΕΚ.
148.384.289,00;31/5/2019;62Π_Α;381,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
148.384.290,00;31/5/2019;62Π_Α;382,00;028.05.57.004;ΚΛΕΒΕΡ ΒΟΡΙΟΥ - ΨΕΥΔΑΡΓΥΡΟΥ 1 ΚΙΛΟΥ
148.384.290,00;31/5/2019;62Π_Α;382,00;028.05.57.006;ΒΙΠ 1 (45-0-0) 8 ΚΙΛΩΝ
148.384.290,00;31/5/2019;62Π_Α;382,00;003.01.05.009;ΣΑΝ ΟΙΛ 7Ε 99,1EC 1 ΛΙΤΡΟΥ
148.384.291,00;31/5/2019;62Π_Α;383,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
144.394.164,00;31/5/2019;62Π_Β;467,00;002.01.01.008;ΦΟΚΟΥΣ 10EC 5 ΛΙΤΡΩΝ
144.394.165,00;31/5/2019;62Π_Β;468,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
144.394.166,00;31/5/2019;62Π_Β;469,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
144.394.167,00;31/5/2019;62Π_Β;470,00;006.01.01.028;ΣΕΛΕΚΤ 12EC 1  ΛΙΤΡΟΥ
144.394.167,00;31/5/2019;62Π_Β;470,00;003.01.03.023;ΝΕΟΤΟΨΙΝ 70WG 700 ΓΡ.
144.394.167,00;31/5/2019;62Π_Β;470,00;028.05.57.010;ΒΙΠ 60 (20-20-20) 2 ΚΙΛΩΝ
144.394.168,00;31/5/2019;62Π_Β;471,00;011.01.01.004;ΤΑΡΓΚΑ 5EC 1 ΛΙΤΡΟΥ
144.394.169,00;31/5/2019;62Π_Β;472,00;005.01.07.001;ΑΤΟΝΙΚ AS 50 Κ.ΕΚ.
144.394.169,00;31/5/2019;62Π_Β;472,00;028.05.57.010;ΒΙΠ 60 (20-20-20) 2 ΚΙΛΩΝ
144.394.170,00;31/5/2019;62Π_Β;473,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
140.384.278,00;1/6/2019;62Π;260,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
140.384.282,00;1/6/2019;62Π;261,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
148.384.292,00;1/6/2019;62Π_Α;384,00;001.01.02.002;ΑΚΤΑΡΑ 25WG 40 ΓΡ.
148.384.293,00;1/6/2019;62Π_Α;385,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
144.394.171,00;1/6/2019;62Π_Β;474,00;001.01.01.035;ΚΑΛΛΙΣΤΟ 10SC 1 ΛΙΤΡΟΥ
144.394.172,00;1/6/2019;62Π_Β;475,00;076.01.01.002;ΣΤΕΙΠΛ SL 200 Κ.ΕΚ.
144.394.173,00;1/6/2019;62Π_Β;476,00;001.01.01.011;ΦΟΥΖΙΛΕΙΤ 12,5EC 250 Κ.ΕΚ
144.394.174,00;1/6/2019;62Π_Β;477,00;005.01.07.001;ΑΤΟΝΙΚ AS 50 Κ.ΕΚ.
144.394.174,00;1/6/2019;62Π_Β;477,00;006.01.01.028;ΣΕΛΕΚΤ 12EC 1  ΛΙΤΡΟΥ
144.394.174,00;1/6/2019;62Π_Β;477,00;003.01.03.014;ΝΕΟΤΟΨΙΝ 70WG 70 ΓΡ.
144.394.175,00;1/6/2019;62Π_Β;478,00;011.01.01.004;ΤΑΡΓΚΑ 5EC 1 ΛΙΤΡΟΥ
140.384.281,00;1/6/2019;66Π;10,00;001.01.01.074;ΑΞΙΑΛ 60EC 1 ΛΙΤΡΟΥ
140.384.288,00;3/6/2019;41Π_ΕΣ;54,00;002.01.01.016;ΣΤΟΜΠ 330EC 1 ΛΙΤΡΟΥ
140.384.289,00;3/6/2019;41Π_ΕΣ;54,00;002.01.01.016;ΣΤΟΜΠ 330EC 1 ΛΙΤΡΟΥ
140.384.285,00;3/6/2019;62Π;262,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
140.384.287,00;3/6/2019;62Π;263,00;001.01.03.013;ΚΟΥΑΝΤΡΙΣ 25SC 375 Κ.ΕΚ.
148.384.294,00;3/6/2019;62Π_Α;386,00;001.01.03.047;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 1ΚΙΛΟΥ
148.384.295,00;3/6/2019;62Π_Α;387,00;012.05.55.001;ΛΙΠ.(20-20-20) AZURO 25 ΚΙΛΩΝ
