Stfartro_Id;Παραστατικό;Αριθμός;Κωδικός Είδους;Αξία έκπτωσης εξαγωγών
11.864,00;1ΤΔΑ;1.819,00;ΜΧ.ΒΑΦΕ.002;0,00
11.864,00;1ΤΔΑ;1.819,00;DS.ΑΔΥΝ.025;0,00
11.864,00;1ΤΔΑ;1.819,00;ΚΑ.ΑΦΞΥ.019;0,00
11.865,00;1ΤΔΑ;1.820,00;ΝΤ.ΜΑΚΙ.002;0,00
11.865,00;1ΤΔΑ;1.820,00;ZX.ΔΙΑΦ.009;0,00
11.865,00;1ΤΔΑ;1.820,00;ZX.ΑΔΥΝ.002;0,00
11.865,00;1ΤΔΑ;1.820,00;KM.ΑΔΥΝ.004;0,00
11.865,00;1ΤΔΑ;1.820,00;ΑΝ.ΑΔΥΝ.017;0,00
11.866,00;1ΤΔΑ;1.821,00;ΤΣ.ΚΟΛΩ.137;0,00
11.866,00;1ΤΔΑ;1.821,00;ΤΣ.ΚΟΛΩ.367;0,00
11.866,00;1ΤΔΑ;1.821,00;ΣΤ.ΑΔΥΝ.004;0,00
11.867,00;1ΤΔΑ;1.822,00;ΣΤ.ΚΟΛΩ.332;0,00
11.867,00;1ΤΔΑ;1.822,00;ΒΛ.ΑΔΥΝ.004;0,00
11.867,00;1ΤΔΑ;1.822,00;ΤΣ.ΚΟΛΩ.205;0,00
11.867,00;1ΤΔΑ;1.822,00;ΤΣ.ΚΟΛΩ.360;0,00
11.867,00;1ΤΔΑ;1.822,00;ΣΤ.ΚΟΛΩ.012;0,00
11.867,00;1ΤΔΑ;1.822,00;ΧΠ.ΜΑΚΙ.001;0,00
11.868,00;1ΤΔΑ;1.823,00;ΚΑ.ΑΠΟΤ.012;7,45
11.868,00;1ΤΔΑ;1.823,00;ΚΑ.ΑΠΟΤ.006;4,27
11.869,00;1ΤΔΑ;1.824,00;WS.ΒΑΦΕ.001;0,00
11.869,00;1ΤΔΑ;1.824,00;WS.ΒΑΦΕ.004;0,00
11.869,00;1ΤΔΑ;1.824,00;XO.ΑΦΞΥ.062;0,00
11.869,00;1ΤΔΑ;1.824,00;ΑΝ.ΑΔΥΝ.019;0,00
11.869,00;1ΤΔΑ;1.824,00;ΚΑ.ΑΔΥΝ.004;0,00
11.869,00;1ΤΔΑ;1.824,00;ΚΑ.ΑΦΡΟ.004;0,00
11.869,00;1ΤΔΑ;1.824,00;ΚΑ.ΔΙΑΦ.039;0,00
11.869,00;1ΤΔΑ;1.824,00;ΚΑ.ΑΠΟΤ.007;0,00
11.869,00;1ΤΔΑ;1.824,00;ΛΗ.ΔΙΑΦ.001;0,81
11.869,00;1ΤΔΑ;1.824,00;ΚΑ.ΑΠΟΤ.012;0,00
11.869,00;1ΤΔΑ;1.824,00;ΚΑ.ΑΠΟΤ.010;0,00
11.869,00;1ΤΔΑ;1.824,00;ΑΝ.ΑΦΡΟ.089;0,00
11.869,00;1ΤΔΑ;1.824,00;KM.ΑΠΟΣ.025;0,00
11.869,00;1ΤΔΑ;1.824,00;ΧΠ.ΒΑΦΕ.001;0,00
11.869,00;1ΤΔΑ;1.824,00;ΧΠ.ΜΑΚΙ.001;0,00
11.869,00;1ΤΔΑ;1.824,00;ΣΤ.ΜΑΣΚ.001;0,00
11.869,00;1ΤΔΑ;1.824,00;ΣΤ.ΜΑΣΚ.003;0,00
11.869,00;1ΤΔΑ;1.824,00;ΣΤ.ΜΑΣΚ.004;0,00
11.869,00;1ΤΔΑ;1.824,00;ΣΤ.ΜΑΣΚ.018;0,00
11.869,00;1ΤΔΑ;1.824,00;ΣΤ.ΜΑΣΚ.023;0,00
11.869,00;1ΤΔΑ;1.824,00;ZX.ΜΑΣΚ.004;0,00
11.869,00;1ΤΔΑ;1.824,00;ZX.ΑΦΡΛ.027;0,00
11.869,00;1ΤΔΑ;1.824,00;ΛΗ.ΜΑΣΚ.006;0,71
11.869,00;1ΤΔΑ;1.824,00;ZX.ΑΠΟΤ.002;0,00
11.869,00;1ΤΔΑ;1.824,00;ΚΑ.ΔΙΑΦ.061;0,00
11.869,00;1ΤΔΑ;1.824,00;ΒΛ.ΒΑΦΕ.032;0,00
11.869,00;1ΤΔΑ;1.824,00;XO.ΚΡΕΜ.004;0,00
11.869,00;1ΤΔΑ;1.824,00;ΝΤ.ΜΑΚΙ.002;0,00
11.870,00;1ΤΔΑ;1.825,00;WS.ΑΠΟΤ.079;0,00
11.870,00;1ΤΔΑ;1.825,00;WS.ΑΠΟΤ.079;0,00
11.870,00;1ΤΔΑ;1.825,00;ΚΑ.ΑΠΟΤ.012;0,00
11.870,00;1ΤΔΑ;1.825,00;KM.ΑΠΟΣ.026;0,00
11.870,00;1ΤΔΑ;1.825,00;KM.ΑΠΟΣ.025;0,00
11.870,00;1ΤΔΑ;1.825,00;XO.ΑΦΞΥ.028;0,00
11.870,00;1ΤΔΑ;1.825,00;ΧΠ.ΜΑΚΙ.003;0,00
11.870,00;1ΤΔΑ;1.825,00;ΤΣ.ΜΑΣΚ.002;0,00
11.870,00;1ΤΔΑ;1.825,00;KM.ΑΠΟΣ.024;0,00
11.870,00;1ΤΔΑ;1.825,00;XO.ΑΦΞΥ.065;0,00
11.870,00;1ΤΔΑ;1.825,00;KM.ΑΠΟΣ.019;0,00
11.870,00;1ΤΔΑ;1.825,00;ΚΑ.ΑΔΥΝ.026;0,00
11.870,00;1ΤΔΑ;1.825,00;ΚΑ.ΚΡΕΜ.024;0,00
11.870,00;1ΤΔΑ;1.825,00;DS.ΑΔΥΝ.019;0,00
11.871,00;1ΤΔΑ;1.826,00;ΣΤ.ΚΟΛΩ.262;0,00
11.872,00;1ΤΔΑ;1.827,00;ΚΑ.ΚΟΛΩ.065;0,00
11.872,00;1ΤΔΑ;1.827,00;ΚΑ.ΚΟΛΩ.065;0,00
11.872,00;1ΤΔΑ;1.827,00;ΤΣ.ΚΟΛΩ.663;0,00
11.872,00;1ΤΔΑ;1.827,00;ΣΤ.ΚΟΛΩ.009;0,00
11.872,00;1ΤΔΑ;1.827,00;ΣΤ.ΚΟΛΩ.007;0,00
11.872,00;1ΤΔΑ;1.827,00;ΚΠ.ΚΟΛΩ.012;0,00
11.872,00;1ΤΔΑ;1.827,00;ΤΣ.ΚΟΛΩ.127;0,00
11.872,00;1ΤΔΑ;1.827,00;ΣΤ.ΚΟΛΩ.220;0,00
11.875,00;1ΤΔΑ;1.828,00;ΣΜ.ΔΙΑΦ.002;11,28
11.876,00;1ΤΔΑ;1.829,00;ΤΣ.ΚΟΛΩ.010;0,00
11.877,00;1ΤΔΑ;1.830,00;ΚΑ.ΒΑΦΕ.013;0,00
11.877,00;1ΤΔΑ;1.830,00;ΑΝ.ΑΔΥΝ.019;0,00
11.877,00;1ΤΔΑ;1.830,00;XO.ΑΦΞΥ.062;0,00
11.877,00;1ΤΔΑ;1.830,00;ZX.ΑΔΥΝ.006;0,00
11.878,00;1ΤΔΑ;1.831,00;ΝΤ.ΜΑΚΙ.002;0,00
11.878,00;1ΤΔΑ;1.831,00;ZX.ΔΙΑΦ.008;0,00
11.879,00;1ΤΔΑ;1.832,00;ΚΑ.ΒΑΦΕ.013;2,86
11.879,00;1ΤΔΑ;1.832,00;ΑΝ.ΑΔΥΝ.019;0,00
11.879,00;1ΤΔΑ;1.832,00;XO.ΑΦΞΥ.065;0,80
11.879,00;1ΤΔΑ;1.832,00;XO.ΑΔΥΝ.011;0,00
11.879,00;1ΤΔΑ;1.832,00;ZX.ΑΦΡΛ.064;0,00
11.879,00;1ΤΔΑ;1.832,00;ΣΤ.ΜΑΣΚ.018;0,00
11.879,00;1ΤΔΑ;1.832,00;ΧΠ.ΜΑΚΙ.001;0,00
11.880,00;1ΤΔΑ;1.833,00;KM.ΜΑΚΙ.017;1,71
11.880,00;1ΤΔΑ;1.833,00;ΧΠ.ΜΑΚΙ.001;0,00
11.880,00;1ΤΔΑ;1.833,00;ΧΠ.ΜΑΚΙ.003;0,00
11.880,00;1ΤΔΑ;1.833,00;ΣΤ.ΜΑΣΚ.018;0,00
11.880,00;1ΤΔΑ;1.833,00;ZX.ΜΑΣΚ.004;0,00
11.880,00;1ΤΔΑ;1.833,00;ΣΤ.ΜΑΣΚ.023;0,00
11.880,00;1ΤΔΑ;1.833,00;ΣΤ.ΜΑΣΚ.003;0,00
11.880,00;1ΤΔΑ;1.833,00;ΣΤ.ΜΑΣΚ.026;0,00
11.880,00;1ΤΔΑ;1.833,00;KM.ΑΠΟΣ.040;3,82
11.880,00;1ΤΔΑ;1.833,00;ΣΤ.ΜΑΚΙ.015;0,00
11.880,00;1ΤΔΑ;1.833,00;ΣΤ.ΜΑΚΙ.010;0,00
11.880,00;1ΤΔΑ;1.833,00;ΛΗ.ΜΑΚΙ.007;0,75
11.880,00;1ΤΔΑ;1.833,00;ΚΑ.ΜΑΚΙ.001;0,00
11.880,00;1ΤΔΑ;1.833,00;ΝΤ.ΜΑΚΙ.002;3,51
11.880,00;1ΤΔΑ;1.833,00;ΣΜ.ΚΟΛΩ.033;1,40
11.882,00;1ΤΔΑ;1.834,00;ΚΑ.ΑΦΡΟ.010;0,00
11.882,00;1ΤΔΑ;1.834,00;KM.ΑΔΥΝ.004;0,00
11.883,00;1ΤΔΑ;1.835,00;ΧΠ.ΜΑΚΙ.001;0,00
11.883,00;1ΤΔΑ;1.835,00;ΧΠ.ΜΑΚΙ.003;0,00
11.883,00;1ΤΔΑ;1.835,00;KM.ΑΔΥΝ.005;0,00
11.883,00;1ΤΔΑ;1.835,00;KM.ΑΔΥΝ.004;0,00
11.884,00;1ΤΔΑ;1.836,00;ΑΝ.ΑΔΥΝ.017;0,00
11.884,00;1ΤΔΑ;1.836,00;ΧΠ.ΚΟΛΩ.088;0,00
11.884,00;1ΤΔΑ;1.836,00;ΣΤ.ΚΡΕΜ.001;1,44
11.884,00;1ΤΔΑ;1.836,00;ΛΗ.ΜΑΚΙ.007;1,50
11.884,00;1ΤΔΑ;1.836,00;WS.ΑΠΟΤ.079;0,00
11.884,00;1ΤΔΑ;1.836,00;DS.ΑΔΥΝ.030;0,00
11.885,00;1ΤΔΑ;1.837,00;KM.ΑΠΟΣ.031;1,98
11.885,00;1ΤΔΑ;1.837,00;ZX.ΑΦΡΛ.048;2,37
11.885,00;1ΤΔΑ;1.837,00;ΚΑ.ΑΠΟΤ.007;0,00
11.885,00;1ΤΔΑ;1.837,00;ΚΑ.ΑΠΟΣ.002;0,00
11.885,00;1ΤΔΑ;1.837,00;ΚΑ.ΑΦΞΥ.014;0,00
11.885,00;1ΤΔΑ;1.837,00;ΚΑ.ΔΙΑΦ.023;0,00
11.885,00;1ΤΔΑ;1.837,00;ΣΤ.ΜΑΣΚ.019;0,00
11.885,00;1ΤΔΑ;1.837,00;ZX.ΜΑΣΚ.004;0,00
11.885,00;1ΤΔΑ;1.837,00;ΣΤ.ΜΑΣΚ.006;17,82
11.885,00;1ΤΔΑ;1.837,00;ΤΣ.ΔΙΑΦ.011;17,74
11.885,00;1ΤΔΑ;1.837,00;ΧΠ.ΜΑΚΙ.001;0,00
11.885,00;1ΤΔΑ;1.837,00;ΧΠ.ΜΑΚΙ.003;0,00
11.885,00;1ΤΔΑ;1.837,00;ΣΤ.ΜΑΚΙ.003;10,64
11.885,00;1ΤΔΑ;1.837,00;KM.ΜΑΚΙ.017;21,52
11.885,00;1ΤΔΑ;1.837,00;ΚΑ.ΑΠΟΣ.006;0,00
11.886,00;1ΤΔΑ;1.838,00;ΝΤ.ΜΑΚΙ.002;74,25
11.886,00;1ΤΔΑ;1.838,00;ZX.ΑΦΡΛ.064;0,00
11.887,00;1ΤΔΑ;1.839,00;ΤΣ.ΚΟΛΩ.271;0,00
11.887,00;1ΤΔΑ;1.839,00;ΣΤ.ΚΟΛΩ.101;0,00
11.887,00;1ΤΔΑ;1.839,00;ΤΣ.ΚΟΛΩ.596;0,00
11.887,00;1ΤΔΑ;1.839,00;KM.ΑΔΥΝ.004;0,00
11.888,00;1ΤΔΑ;1.840,00;ΚΑ.ΒΑΦΕ.013;0,00
11.888,00;1ΤΔΑ;1.840,00;ΑΝ.ΑΔΥΝ.019;0,32
11.888,00;1ΤΔΑ;1.840,00;KM.ΑΠΟΣ.015;0,00
11.888,00;1ΤΔΑ;1.840,00;ΧΠ.ΜΑΚΙ.001;0,00
11.888,00;1ΤΔΑ;1.840,00;KM.ΑΠΟΣ.022;0,00
11.888,00;1ΤΔΑ;1.840,00;ΚΑ.ΑΔΥΝ.005;0,00
11.888,00;1ΤΔΑ;1.840,00;WS.ΑΠΟΤ.079;0,00
11.889,00;1ΤΔΑ;1.841,00;ΤΣ.ΚΟΛΩ.021;0,00
11.889,00;1ΤΔΑ;1.841,00;ΤΣ.ΚΟΛΩ.213;0,00
11.889,00;1ΤΔΑ;1.841,00;ΣΜ.ΚΟΛΩ.026;0,00
11.889,00;1ΤΔΑ;1.841,00;ΤΣ.ΚΟΛΩ.233;0,00
11.889,00;1ΤΔΑ;1.841,00;ΤΣ.ΚΟΛΩ.288;0,00
11.889,00;1ΤΔΑ;1.841,00;ΤΣ.ΚΟΛΩ.101;0,00
11.889,00;1ΤΔΑ;1.841,00;ZX.ΑΔΥΝ.010;0,00
11.889,00;1ΤΔΑ;1.841,00;ΚΑ.ΚΟΛΩ.003;0,00
11.889,00;1ΤΔΑ;1.841,00;ΚΑ.ΔΙΑΦ.023;0,00
11.889,00;1ΤΔΑ;1.841,00;ZX.ΑΦΡΛ.059;0,00
11.889,00;1ΤΔΑ;1.841,00;ΚΑ.ΟΔΟΝ.006;0,00
11.889,00;1ΤΔΑ;1.841,00;ΒΛ.ΔΙΑΦ.008;0,00
11.889,00;1ΤΔΑ;1.841,00;DS.ΑΔΥΝ.041;0,00
11.889,00;1ΤΔΑ;1.841,00;DS.ΑΔΥΝ.025;0,00
11.889,00;1ΤΔΑ;1.841,00;DS.ΑΔΥΝ.025;0,00
11.889,00;1ΤΔΑ;1.841,00;ΧΠ.ΜΑΚΙ.001;13,46
11.889,00;1ΤΔΑ;1.841,00;ΒΛ.ΒΑΦΕ.032;0,00
11.889,00;1ΤΔΑ;1.841,00;XO.ΑΦΞΥ.064;0,00
11.889,00;1ΤΔΑ;1.841,00;KM.ΑΠΟΣ.049;0,00
11.889,00;1ΤΔΑ;1.841,00;ΣΤ.ΜΑΣΚ.018;2,68
11.889,00;1ΤΔΑ;1.841,00;ZX.ΑΦΡΛ.027;5,36
11.889,00;1ΤΔΑ;1.841,00;ΣΤ.ΜΑΣΚ.001;0,00
11.889,00;1ΤΔΑ;1.841,00;ΣΤ.ΜΑΣΚ.002;0,00
11.889,00;1ΤΔΑ;1.841,00;ΚΑ.ΚΟΛΩ.014;0,00
11.889,00;1ΤΔΑ;1.841,00;KM.ΑΔΥΝ.006;0,00
11.890,00;1ΤΔΑ;1.842,00;ΒΛ.ΒΑΦΕ.032;0,00
11.890,00;1ΤΔΑ;1.842,00;ΛΗ.ΜΑΚΙ.007;1,50
11.890,00;1ΤΔΑ;1.842,00;ΣΜ.ΜΑΚΙ.001;0,00
11.890,00;1ΤΔΑ;1.842,00;ΝΤ.ΜΑΚΙ.002;0,00
11.890,00;1ΤΔΑ;1.842,00;WS.ΑΠΟΤ.079;0,00
11.890,00;1ΤΔΑ;1.842,00;ΧΠ.ΑΦΡΟ.001;0,00
11.890,00;1ΤΔΑ;1.842,00;ZX.ΑΦΡΛ.043;0,00
11.890,00;1ΤΔΑ;1.842,00;ΚΑ.ΚΟΛΩ.003;0,00
11.890,00;1ΤΔΑ;1.842,00;ΣΤ.ΚΟΛΩ.039;0,00
11.890,00;1ΤΔΑ;1.842,00;ΚΑ.ΚΟΛΩ.014;0,00
11.890,00;1ΤΔΑ;1.842,00;XO.ΑΦΞΥ.062;0,00
11.890,00;1ΤΔΑ;1.842,00;ΣΤ.ΚΡΕΜ.034;0,00
11.890,00;1ΤΔΑ;1.842,00;ΣΤ.ΜΑΣΚ.001;0,00
11.890,00;1ΤΔΑ;1.842,00;WS.ΑΦΞΥ.003;0,00
11.892,00;1ΤΔΑ;1.843,00;ZX.ΔΙΑΦ.009;9,90
11.893,00;1ΤΔΑ;1.844,00;ΣΜ.ΔΙΑΦ.006;0,00
11.893,00;1ΤΔΑ;1.844,00;KM.ΑΔΥΝ.004;0,00
11.895,00;1ΤΔΑ;1.845,00;ΧΠ.ΜΑΚΙ.001;10,10
11.895,00;1ΤΔΑ;1.845,00;ΣΤ.ΜΑΚΙ.009;2,66
11.895,00;1ΤΔΑ;1.845,00;ΣΤ.ΜΑΚΙ.010;2,02
11.895,00;1ΤΔΑ;1.845,00;ΑΝ.ΑΦΡΟ.055;0,54
11.895,00;1ΤΔΑ;1.845,00;ZX.ΑΦΡΛ.064;1,04
11.895,00;1ΤΔΑ;1.845,00;ΧΠ.ΜΑΣΚ.008;0,97
11.895,00;1ΤΔΑ;1.845,00;ΤΣ.ΚΟΛΩ.077;0,00
11.895,00;1ΤΔΑ;1.845,00;ZX.ΑΦΡΛ.013;0,00
11.895,00;1ΤΔΑ;1.845,00;ΣΤ.ΑΔΥΝ.004;0,00
11.895,00;1ΤΔΑ;1.845,00;ΤΣ.ΚΟΛΩ.108;0,00
11.895,00;1ΤΔΑ;1.845,00;ΣΤ.ΚΟΛΩ.220;0,00
11.896,00;1ΤΔΑ;1.846,00;ΣΤ.ΜΑΚΙ.010;1,01
11.896,00;1ΤΔΑ;1.846,00;ΚΠ.ΚΟΛΩ.012;0,00
11.896,00;1ΤΔΑ;1.846,00;ΤΣ.ΚΟΛΩ.010;0,00
11.896,00;1ΤΔΑ;1.846,00;ΧΠ.ΜΑΚΙ.003;1,49
11.896,00;1ΤΔΑ;1.846,00;ΣΜ.ΜΑΚΙ.001;4,68
11.896,00;1ΤΔΑ;1.846,00;ΣΤ.ΜΑΚΙ.015;5,02
11.896,00;1ΤΔΑ;1.846,00;KM.ΑΠΟΣ.015;1,49
11.896,00;1ΤΔΑ;1.846,00;KM.ΜΑΚΙ.017;14,82
11.897,00;1ΤΔΑ;1.847,00;ΣΤ.ΜΑΚΙ.001;5,52
11.897,00;1ΤΔΑ;1.847,00;ΣΤ.ΜΑΚΙ.007;1,19
11.899,00;1ΤΔΑ;1.848,00;KM.ΑΠΟΣ.052;0,00
11.899,00;1ΤΔΑ;1.848,00;WS.ΑΠΟΤ.103;0,00
11.899,00;1ΤΔΑ;1.848,00;ΣΤ.ΚΟΛΩ.337;0,00
11.899,00;1ΤΔΑ;1.848,00;ΚΑ.ΑΠΟΣ.015;0,00
11.900,00;1ΤΔΑ;1.849,00;ΣΤ.ΚΟΛΩ.337;0,00
11.900,00;1ΤΔΑ;1.849,00;ΚΑ.ΑΠΟΣ.015;0,00
11.900,00;1ΤΔΑ;1.849,00;KM.ΑΠΟΣ.052;0,00
11.900,00;1ΤΔΑ;1.849,00;WS.ΑΠΟΤ.103;0,00
11.901,00;1ΤΔΑ;1.850,00;ΣΤ.ΔΙΑΦ.038;5,49
11.902,00;1ΤΔΑ;1.851,00;KM.ΑΠΟΣ.052;0,00
11.902,00;1ΤΔΑ;1.851,00;WS.ΑΠΟΤ.103;0,00
11.902,00;1ΤΔΑ;1.851,00;ΑΝ.ΜΑΚΙ.001;0,00
11.903,00;1ΤΔΑ;1.852,00;ΣΤ.ΜΑΣΚ.023;0,00
11.903,00;1ΤΔΑ;1.852,00;ΣΤ.ΑΦΡΛ.004;0,00
11.903,00;1ΤΔΑ;1.852,00;ΚΑ.ΚΡΕΜ.011;36,00
11.903,00;1ΤΔΑ;1.852,00;WS.ΔΙΑΦ.001;21,60
11.903,00;1ΤΔΑ;1.852,00;ΑΝ.ΑΔΥΝ.017;0,00
11.903,00;1ΤΔΑ;1.852,00;ΒΛ.ΒΑΦΕ.032;0,00
11.903,00;1ΤΔΑ;1.852,00;DS.ΑΔΥΝ.021;0,00
11.903,00;1ΤΔΑ;1.852,00;ΛΗ.ΜΑΚΙ.004;6,50
11.903,00;1ΤΔΑ;1.852,00;XO.ΚΡΕΜ.004;0,00
11.903,00;1ΤΔΑ;1.852,00;ΣΜ.ΔΙΑΦ.006;0,00
11.903,00;1ΤΔΑ;1.852,00;ΚΑ.ΚΟΛΩ.014;0,00
11.903,00;1ΤΔΑ;1.852,00;KM.ΑΦΞΥ.005;0,00
11.903,00;1ΤΔΑ;1.852,00;ΣΤ.ΚΡΕΜ.043;0,00
11.903,00;1ΤΔΑ;1.852,00;ZX.ΑΦΡΛ.033;0,00
11.903,00;1ΤΔΑ;1.852,00;ΚΑ.ΔΙΑΦ.004;0,00
11.903,00;1ΤΔΑ;1.852,00;ΚΑ.ΑΔΥΝ.005;0,00
11.903,00;1ΤΔΑ;1.852,00;ΚΑ.ΔΙΑΦ.050;0,00
11.903,00;1ΤΔΑ;1.852,00;ΚΑ.ΑΔΥΝ.016;0,00
11.903,00;1ΤΔΑ;1.852,00;ΚΑ.ΔΙΑΦ.060;0,00
11.903,00;1ΤΔΑ;1.852,00;KM.ΑΠΟΣ.052;0,00
11.903,00;1ΤΔΑ;1.852,00;XO.ΑΦΞΥ.068;0,00
11.904,00;1ΤΔΑ;1.853,00;ΚΑ.ΣΑΜΠ.015;0,00
11.904,00;1ΤΔΑ;1.853,00;ΚΑ.ΑΔΥΝ.026;0,99
11.904,00;1ΤΔΑ;1.853,00;ΚΑ.ΟΔΟΝ.024;0,00
11.904,00;1ΤΔΑ;1.853,00;ΚΑ.ΑΠΟΣ.002;0,00
11.904,00;1ΤΔΑ;1.853,00;ΝΤ.ΜΑΚΙ.002;0,00
11.904,00;1ΤΔΑ;1.853,00;ΒΛ.ΒΑΦΕ.058;0,00
11.905,00;1ΤΔΑ;1.854,00;ΝΤ.ΜΑΚΙ.002;0,00
11.906,00;1ΤΔΑ;1.855,00;ΒΛ.ΔΙΑΦ.003;0,00
11.906,00;1ΤΔΑ;1.855,00;ΧΠ.ΚΟΛΩ.088;0,00
11.906,00;1ΤΔΑ;1.855,00;ΧΠ.ΚΟΛΩ.088;0,00
11.906,00;1ΤΔΑ;1.855,00;KM.ΑΠΟΣ.040;0,00
11.906,00;1ΤΔΑ;1.855,00;ΑΝ.ΑΦΡΟ.029;0,00
11.906,00;1ΤΔΑ;1.855,00;ΚΑ.ΑΔΥΝ.005;0,00
11.906,00;1ΤΔΑ;1.855,00;ΑΝ.ΑΦΡΟ.070;0,00
11.906,00;1ΤΔΑ;1.855,00;ΛΗ.ΚΡΕΜ.022;0,73
11.906,00;1ΤΔΑ;1.855,00;ΚΑ.ΚΟΛΩ.064;0,00
11.906,00;1ΤΔΑ;1.855,00;ΚΑ.ΚΟΛΩ.064;0,00
11.906,00;1ΤΔΑ;1.855,00;KM.ΟΔΟΝ.003;0,00
11.906,00;1ΤΔΑ;1.855,00;ΚΑ.ΛΑΚΚ.001;0,00
11.906,00;1ΤΔΑ;1.855,00;ΒΛ.ΑΦΞΥ.001;0,00
11.906,00;1ΤΔΑ;1.855,00;XO.ΑΦΞΥ.068;0,00
11.906,00;1ΤΔΑ;1.855,00;KM.ΑΠΟΣ.052;0,00
11.906,00;1ΤΔΑ;1.855,00;ΣΤ.ΖΕΛΕ.001;0,00
11.906,00;1ΤΔΑ;1.855,00;ΣΤ.ΖΕΛΕ.002;0,00
11.906,00;1ΤΔΑ;1.855,00;ΚΑ.ΔΙΑΦ.018;0,00
11.907,00;1ΤΔΑ;1.856,00;XO.ΑΠΟΤ.004;0,00
11.907,00;1ΤΔΑ;1.856,00;WS.ΑΠΟΤ.085;0,00
11.907,00;1ΤΔΑ;1.856,00;ΣΤ.ΑΦΡΛ.003;0,00
11.907,00;1ΤΔΑ;1.856,00;ΣΤ.ΚΡΕΜ.002;0,00
11.907,00;1ΤΔΑ;1.856,00;ΣΤ.ΑΠΟΣ.002;0,00
11.907,00;1ΤΔΑ;1.856,00;ΣΤ.ΑΦΡΛ.004;0,00
11.907,00;1ΤΔΑ;1.856,00;ΚΑ.ΚΟΛΩ.010;0,00
11.908,00;1ΤΔΑ;1.857,00;ΚΑ.ΚΟΛΩ.003;0,00
11.908,00;1ΤΔΑ;1.857,00;ΚΑ.ΟΔΟΝ.029;0,00
11.908,00;1ΤΔΑ;1.857,00;ZX.ΑΦΡΛ.071;0,00
11.908,00;1ΤΔΑ;1.857,00;ΚΑ.ΣΑΜΠ.006;0,00
11.908,00;1ΤΔΑ;1.857,00;ΚΑ.ΣΑΜΠ.013;0,00
11.908,00;1ΤΔΑ;1.857,00;ΚΑ.ΣΑΜΠ.015;0,00
11.908,00;1ΤΔΑ;1.857,00;ΚΑ.ΚΡΕΜ.002;0,00
11.908,00;1ΤΔΑ;1.857,00;ΚΑ.ΟΔΟΝ.025;0,00
11.909,00;1ΤΔΑ;1.858,00;XO.ΑΠΟΤ.004;0,00
11.909,00;1ΤΔΑ;1.858,00;ΣΤ.ΖΕΛΕ.001;0,00
11.909,00;1ΤΔΑ;1.858,00;ΣΤ.ΑΦΡΛ.003;0,00
11.909,00;1ΤΔΑ;1.858,00;ΚΑ.ΚΟΛΩ.010;0,00
11.909,00;1ΤΔΑ;1.858,00;ΣΤ.ΚΡΕΜ.002;0,00
11.911,00;1ΤΔΑ;1.859,00;ΜΧ.ΒΑΦΕ.002;0,00
11.911,00;1ΤΔΑ;1.859,00;WS.ΒΑΦΕ.001;0,00
11.911,00;1ΤΔΑ;1.859,00;ΣΜ.ΔΙΑΦ.001;0,00
11.911,00;1ΤΔΑ;1.859,00;ZX.ΔΙΑΦ.005;0,00
11.911,00;1ΤΔΑ;1.859,00;ΑΝ.ΑΦΡΟ.054;1,19
11.911,00;1ΤΔΑ;1.859,00;ΣΤ.ΜΑΣΚ.025;2,09
11.911,00;1ΤΔΑ;1.859,00;ΑΝ.ΑΦΡΟ.031;0,00
11.911,00;1ΤΔΑ;1.859,00;WS.ΑΠΟΤ.047;0,00
11.911,00;1ΤΔΑ;1.859,00;ΣΤ.ΚΟΛΩ.064;0,00
11.911,00;1ΤΔΑ;1.859,00;XO.ΑΦΞΥ.048;2,09
11.911,00;1ΤΔΑ;1.859,00;ΚΑ.ΑΠΟΣ.027;0,00
11.911,00;1ΤΔΑ;1.859,00;ΧΠ.ΜΑΚΙ.001;0,00
11.911,00;1ΤΔΑ;1.859,00;ΣΤ.ΚΡΕΜ.051;0,00
11.912,00;1ΤΔΑ;1.860,00;ΧΠ.ΚΟΛΩ.131;1,01
11.913,00;1ΤΔΑ;1.861,00;ΜΧ.ΒΑΦΕ.002;0,00
11.914,00;1ΤΔΑ;1.862,00;ΤΣ.ΚΟΛΩ.205;2,92
11.914,00;1ΤΔΑ;1.862,00;ΤΣ.ΚΟΛΩ.057;1,26
11.915,00;1ΤΔΑ;1.863,00;ΚΑ.ΑΦΡΛ.001;0,00
11.915,00;1ΤΔΑ;1.863,00;ΚΑ.ΑΦΡΛ.002;0,00
11.915,00;1ΤΔΑ;1.863,00;ΚΑ.ΑΠΟΣ.002;0,00
11.915,00;1ΤΔΑ;1.863,00;ΚΑ.ΔΙΑΦ.004;0,00
11.915,00;1ΤΔΑ;1.863,00;ΚΑ.ΑΠΟΣ.007;0,00
11.915,00;1ΤΔΑ;1.863,00;ΚΑ.ΑΠΟΣ.027;0,00
11.915,00;1ΤΔΑ;1.863,00;ZX.ΑΦΡΛ.033;0,00
11.915,00;1ΤΔΑ;1.863,00;ΣΤ.ΚΟΛΩ.337;0,00
11.915,00;1ΤΔΑ;1.863,00;ΚΑ.ΑΠΟΣ.015;0,00
11.915,00;1ΤΔΑ;1.863,00;ΣΤ.ΚΟΛΩ.193;0,00
11.915,00;1ΤΔΑ;1.863,00;ΚΑ.ΚΟΛΩ.064;0,00
11.916,00;1ΤΔΑ;1.864,00;ΣΤ.ΜΑΣΚ.001;0,00
